,Files Names,Theta Dev (rad),yDot Dev (m/s),ThetaDot Dev (rad/s)
0,penData_059218.csv,2.3931259041792243,0.19933192785578058,4.396440974972672
1,penData_008312.csv,0.025151267547214307,0.47524207745784963,0.1135460981405172
2,penData_049888.csv,0.4560597766832091,0.2542932377892484,3.3625729866895355
3,penData_016233.csv,1.0233748580588822,0.5077837806307031,1.4039924108802067
4,penData_026509.csv,0.051458277616549086,0.6269501003001778,0.22002943902258432
5,penData_023568.csv,0.8166488700070587,3.5720178684441635,3.025511712456257
6,penData_039440.csv,0.250590391618688,0.09401640982763126,0.05940034047477716
7,penData_038682.csv,4.5041047093502895,0.023732947077405697,2.240794204182359
8,penData_005307.csv,0.29179969096253444,0.014746264567136791,0.043996064193479345
9,penData_006271.csv,2.1007748271590874,0.5187764344659627,5.039894080829958
10,penData_008609.csv,3.9294918972310016,0.19889363436215035,4.936429319407974
11,penData_056279.csv,0.2192131913802755,2.7948212005030086,0.24183693818614493
12,penData_053321.csv,0.2846031492892249,0.43492904067335303,1.075194052738377
13,penData_038866.csv,0.11847214290891728,0.06401613692309915,0.14739701372990943
14,penData_018616.csv,3.9620198303357603,0.3734567000886102,4.747887409077082
15,penData_027542.csv,5.015656271215487,0.9320776810183133,2.073927742711938
16,penData_024898.csv,2.895246321414762,1.3993443293201437,4.42443791297314
17,penData_056788.csv,2.0521505262184974,0.882461760237625,0.9410448173818331
18,penData_040733.csv,0.1906344185866593,0.2603321618605037,0.3772386145138569
19,penData_045967.csv,121.39488848594324,12.766536867089599,7.541924505117841
20,penData_007912.csv,2.4491730189955,0.909721920106108,4.549877145185864
21,penData_001221.csv,0.495824889313059,0.06404290747747154,0.261978558353396
22,penData_031234.csv,3.856524178119775,2.950970900882453,3.500357604277874
23,penData_037992.csv,0.2840684898247141,2.7726787694790573,0.6879444588133767
24,penData_053729.csv,3.9560388424551824,0.36250236575983763,4.57635506087915
25,penData_049055.csv,3.135263074743675,0.2041061369326087,2.5198826514432753
26,penData_043859.csv,0.2303238658899096,0.9900704769225968,1.8318454357106218
27,penData_046412.csv,3.048658417979321,0.44607072832496897,3.740160196365723
28,penData_050040.csv,0.06885652976226342,0.13325319993600715,0.34158534696638515
29,penData_034442.csv,104.27648048698363,10.264615305497898,9.149564755742404
30,penData_034743.csv,4.269535249529142,1.1000546020643398,0.6047177140782964
31,penData_000426.csv,2.2606098500262553,0.734383275516322,2.393437122771209
32,penData_021707.csv,98.1066933422549,28.336499871770513,25.086845893287897
33,penData_007092.csv,37.685622757666614,1.2653247063619517,0.5191395330871651
34,penData_050194.csv,7.626584722182785,1.3875107493128098,0.165969883865146
35,penData_042085.csv,0.08527308760560981,3.1729202403825525,0.12172591861019422
36,penData_008678.csv,95.7266205252578,2.4133362189383547,4.33304826316361
